	113	114	115	116	117	118	119	121
113	1.077350278	-0.079866822	0.002514348	5.02E-06	-2.91E-06	8.61E-08	-1.72E-09	0
114	-0.010902149	1.077448817	-0.068286319	0.001740442	5.05E-07	-1.32E-06	2.64E-08	0
114	0.000220455	-0.021787317	1.076977033	-0.056627765	0.001212635	5.06E-06	-1.01E-07	0
116	-6.68E-06	0.000659688	-0.032609304	1.076378603	-0.044992545	0.000581851	-1.16E-05	0
117	1.28E-07	-1.26E-05	0.000625133	-0.043497513	1.075419039	-0.033197026	0.000662885	0
118	-1.71E-11	1.69E-09	-8.35E-08	0.001157399	-0.054268415	1.074568295	-0.021457197	0
119	-1.91E-10	1.89E-08	-9.33E-07	-4.94E-06	0.001677744	-0.065110445	1.063438557	0
121	5.60E-13	-5.53E-11	2.73E-09	1.45E-08	-4.92E-06	0.000190857	-0.003117234	1.002931278
